job_id,job_title,salary_usd,experience_level,company_location,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,company_name,
AI11127,Data Engineer,82885,SE,India,United States,100,"Data Visualization, MLOps, Python, TensorFlow",Bachelor,9,Manufacturing,Machine Intelligence Group,
AI11128,Deep Learning Engineer,66243,EN,France,France,0,"NLP, Deep Learning, Data Visualization",Bachelor,0,Retail,Machine Intelligence Group,
AI11129,Machine Learning Researcher,35576,EN,Japan,Japan,0,"Java, Computer Vision, NLP",Bachelor,0,Education,Future Systems,
AI11130,Data Engineer,255585,EX,Netherlands,Netherlands,100,"Scala, Azure, MLOps, Statistics",Master,19,Energy,AI Innovations,
AI11131,Machine Learning Engineer,148520,EX,India,India,0,"Azure, Tableau, GCP, MLOps, SQL",Associate,16,Telecommunications,Cognitive Computing,
AI11132,Computer Vision Engineer,75399,MI,Finland,Finland,100,"Docker, R, Python, Azure",Bachelor,4,Technology,DeepTech Ventures,
AI11133,Data Scientist,79095,MI,Germany,Japan,100,"Azure, PyTorch, Mathematics, Git, Linux",Master,2,Automotive,Autonomous Tech,
AI11134,Research Scientist,203027,EX,Japan,Japan,100,"Spark, Git, Python, AWS, TensorFlow",Associate,10,Technology,Quantum Computing Inc,
AI11135,Machine Learning Engineer,57743,EN,Netherlands,Netherlands,100,"Tableau, GCP, AWS",Bachelor,0,Education,Advanced Robotics,
AI11136,Research Scientist,200141,EX,Switzerland,Switzerland,0,"PyTorch, Git, Spark, Azure, Hadoop",Associate,13,Consulting,DeepTech Ventures,
AI11137,Principal Data Scientist,158361,EX,Germany,Germany,100,"Scala, Tableau, NLP",PhD,12,Transportation,Machine Intelligence Group,
AI11138,Robotics Engineer,79368,SE,Israel,Switzerland,100,"Data Visualization, Git, NLP",PhD,6,Consulting,Predictive Systems,
AI11139,AI Product Manager,51164,EN,Japan,Japan,50,"Spark, Python, NLP, TensorFlow, Statistics",Bachelor,1,Energy,Neural Networks Co,
AI11140,Research Scientist,82850,EN,Canada,Denmark,100,"GCP, PyTorch, Hadoop, Data Visualization, Git",Bachelor,0,Media,Cognitive Computing,
AI11141,AI Consultant,75532,SE,China,China,0,"Linux, Python, NLP",Bachelor,8,Healthcare,TechCorp Inc,
AI11142,Head of AI,59715,EN,Finland,Finland,100,"GCP, TensorFlow, Python",PhD,1,Telecommunications,Quantum Computing Inc,
AI11143,AI Research Scientist,106533,SE,Finland,Finland,100,"Kubernetes, TensorFlow, Hadoop, GCP",Bachelor,9,Real Estate,Predictive Systems,
AI11144,Robotics Engineer,66556,SE,China,China,50,"Java, Computer Vision, NLP",Bachelor,7,Manufacturing,Digital Transformation LLC,
AI11145,ML Ops Engineer,60728,EN,United States,United States,50,"Tableau, Scala, Kubernetes",Master,1,Media,DataVision Ltd,
AI11146,Principal Data Scientist,134914,SE,United States,United States,50,"SQL, Data Visualization, Python",Associate,6,Real Estate,Predictive Systems,
AI11147,Research Scientist,294586,EX,Norway,Norway,0,"Python, TensorFlow, NLP",Master,14,Education,DeepTech Ventures,
AI11148,Data Scientist,43055,EN,Austria,Austria,100,"MLOps, Python, Deep Learning, TensorFlow, GCP",Bachelor,0,Healthcare,Cloud AI Solutions,
AI11149,Deep Learning Engineer,73978,EN,Canada,Canada,100,"Linux, Spark, Computer Vision",Master,0,Government,Smart Analytics,
AI11150,Machine Learning Researcher,124249,EX,Canada,Canada,0,"Git, TensorFlow, Data Visualization",Master,18,Energy,Algorithmic Solutions,
AI11151,Machine Learning Engineer,166335,EX,India,Austria,50,"Git, AWS, Linux, Tableau",PhD,19,Technology,AI Innovations,
AI11152,ML Ops Engineer,234622,EX,Netherlands,Netherlands,0,"Linux, Hadoop, Scala, Java, NLP",Master,18,Retail,Future Systems,
AI11153,AI Architect,124402,EX,Ireland,Switzerland,100,"Java, Scala, Git, Hadoop",PhD,15,Transportation,Quantum Computing Inc,
AI11154,Autonomous Systems Engineer,33172,EN,South Korea,Switzerland,50,"Docker, Mathematics, Kubernetes, Spark",Bachelor,0,Consulting,Autonomous Tech,
AI11155,Principal Data Scientist,59254,MI,Finland,Finland,0,"TensorFlow, Data Visualization, Spark, Deep Learning, NLP",Master,3,Finance,Cognitive Computing,
AI11156,AI Architect,64186,EN,United Kingdom,United Kingdom,50,"AWS, Python, Hadoop, Git",Master,0,Government,Machine Intelligence Group,
AI11157,Data Analyst,79464,MI,Ireland,Ireland,50,"Java, Deep Learning, R, SQL",Bachelor,3,Gaming,Smart Analytics,
AI11158,Research Scientist,71192,EN,Singapore,Finland,0,"Python, Docker, Azure",Bachelor,0,Gaming,Cognitive Computing,
AI11159,AI Consultant,53518,MI,India,India,0,"SQL, Kubernetes, NLP, Python, Hadoop",PhD,3,Transportation,TechCorp Inc,
AI11160,AI Product Manager,91675,EN,Singapore,Singapore,0,"Data Visualization, SQL, Hadoop",PhD,0,Automotive,Autonomous Tech,
AI11161,AI Research Scientist,66759,MI,Japan,Japan,0,"Java, Git, Python, PyTorch, R",PhD,4,Transportation,Neural Networks Co,
AI11162,AI Specialist,191810,SE,Norway,Austria,100,"SQL, Spark, Computer Vision",Associate,8,Education,Predictive Systems,
AI11163,AI Product Manager,71159,EN,Netherlands,Netherlands,100,"TensorFlow, Kubernetes, Tableau, Mathematics",PhD,1,Gaming,Cognitive Computing,
AI11164,Head of AI,95900,MI,Germany,Finland,100,"Hadoop, Azure, Deep Learning, Tableau",Associate,2,Gaming,Neural Networks Co,
AI11165,Machine Learning Engineer,158119,SE,Switzerland,Switzerland,0,"Git, Data Visualization, Spark, NLP",Bachelor,5,Media,Digital Transformation LLC,
AI11166,Machine Learning Engineer,200047,EX,Netherlands,Netherlands,100,"Scala, NLP, Python, Data Visualization, TensorFlow",PhD,13,Real Estate,Neural Networks Co,
AI11167,Autonomous Systems Engineer,82456,MI,France,France,50,"Kubernetes, Data Visualization, GCP, Computer Vision, TensorFlow",Master,4,Real Estate,Neural Networks Co,
AI11168,AI Research Scientist,171117,EX,Sweden,Sweden,100,"MLOps, SQL, Linux, Deep Learning",Master,16,Media,Quantum Computing Inc,
AI11169,AI Consultant,189838,EX,Australia,Sweden,50,"Deep Learning, Java, Kubernetes",Master,11,Gaming,Advanced Robotics,
AI11170,AI Software Engineer,142233,EX,Austria,Austria,50,"Scala, Spark, Linux",Master,17,Healthcare,Advanced Robotics,
AI11171,AI Consultant,138835,EX,Finland,Finland,50,"Linux, Python, Kubernetes, Deep Learning",Master,17,Consulting,DataVision Ltd,
AI11172,Computer Vision Engineer,328022,EX,Norway,Norway,50,"Git, PyTorch, Computer Vision",Master,11,Real Estate,Machine Intelligence Group,
AI11173,Computer Vision Engineer,81820,SE,Finland,Finland,0,"SQL, Python, Java, R",Master,7,Transportation,Machine Intelligence Group,
AI11174,AI Architect,50831,EN,Japan,Japan,0,"SQL, PyTorch, Hadoop",Bachelor,0,Transportation,Predictive Systems,
AI11175,ML Ops Engineer,224521,EX,Germany,Germany,100,"Python, Statistics, Kubernetes, Hadoop, Linux",Bachelor,10,Media,Algorithmic Solutions,
AI11176,AI Software Engineer,95990,SE,India,India,100,"Hadoop, Python, GCP, TensorFlow, Kubernetes",Bachelor,9,Manufacturing,Future Systems,
AI11177,AI Specialist,78581,EN,United Kingdom,United Kingdom,0,"R, Kubernetes, Scala, GCP",Master,0,Gaming,Quantum Computing Inc,
AI11178,AI Specialist,138670,SE,Switzerland,Switzerland,0,"Kubernetes, Azure, NLP, AWS",Master,6,Telecommunications,Digital Transformation LLC,
AI11179,Research Scientist,100392,SE,Canada,Canada,0,"PyTorch, Azure, Data Visualization, Computer Vision, TensorFlow",PhD,6,Real Estate,Machine Intelligence Group,
AI11180,NLP Engineer,109202,MI,Netherlands,France,50,"SQL, Git, Statistics, NLP",Bachelor,4,Retail,Advanced Robotics,
AI11181,Robotics Engineer,51541,MI,Japan,Japan,100,"Git, R, MLOps",PhD,4,Government,Machine Intelligence Group,
AI11182,Research Scientist,82605,EN,Australia,Japan,0,"Azure, Kubernetes, Tableau",Bachelor,1,Finance,Quantum Computing Inc,
AI11183,Data Engineer,68318,MI,South Korea,China,100,"Python, MLOps, AWS",Bachelor,4,Real Estate,Advanced Robotics,
AI11184,Autonomous Systems Engineer,265191,EX,Canada,Canada,0,"Git, NLP, Deep Learning, Mathematics, GCP",PhD,12,Government,Autonomous Tech,
AI11185,ML Ops Engineer,257578,EX,Netherlands,South Korea,50,"Scala, SQL, Azure, Python",Bachelor,10,Technology,Machine Intelligence Group,
AI11186,NLP Engineer,178015,EX,United Kingdom,United Kingdom,100,"GCP, Data Visualization, Statistics, Java, Python",Master,11,Education,Cloud AI Solutions,
AI11187,AI Research Scientist,97488,MI,Singapore,Singapore,0,"R, Azure, Java, Hadoop",Associate,4,Healthcare,TechCorp Inc,
AI11188,Data Scientist,74060,MI,South Korea,South Korea,100,"Spark, Git, Tableau",Master,2,Transportation,TechCorp Inc,
AI11189,Data Analyst,81359,MI,Netherlands,Australia,0,"Deep Learning, SQL, AWS, PyTorch",Bachelor,3,Transportation,Smart Analytics,
AI11190,Data Engineer,53843,EN,China,China,0,"NLP, Java, PyTorch, Docker",PhD,0,Transportation,Cloud AI Solutions,
AI11191,NLP Engineer,53426,MI,Austria,Ireland,100,"Kubernetes, Python, Computer Vision, GCP, Deep Learning",Associate,3,Retail,Cognitive Computing,
AI11192,Deep Learning Engineer,54344,EN,Singapore,Singapore,0,"Scala, Tableau, PyTorch, Linux",Associate,0,Telecommunications,AI Innovations,
AI11193,AI Consultant,118997,SE,Austria,Austria,50,"Spark, Java, Git",Associate,8,Consulting,Advanced Robotics,
AI11194,Data Scientist,71565,MI,Israel,France,0,"Hadoop, SQL, Java, Spark",Master,4,Consulting,DataVision Ltd,
AI11195,ML Ops Engineer,38628,EN,India,India,0,"Data Visualization, Azure, Linux, Kubernetes, Statistics",PhD,1,Education,Algorithmic Solutions,
AI11196,Machine Learning Researcher,109689,MI,Denmark,Denmark,100,"Java, Linux, Python",Bachelor,4,Government,AI Innovations,
AI11197,AI Architect,160167,EX,Sweden,Sweden,0,"Kubernetes, Hadoop, Python, Deep Learning",PhD,13,Transportation,Machine Intelligence Group,
AI11198,AI Research Scientist,82071,SE,South Korea,Japan,0,"Computer Vision, Spark, SQL, Data Visualization",PhD,6,Media,Autonomous Tech,
AI11199,AI Product Manager,136636,SE,Denmark,Denmark,0,"Statistics, AWS, Computer Vision",PhD,9,Technology,DataVision Ltd,
AI11200,Machine Learning Researcher,50723,EN,South Korea,South Korea,0,"Linux, Mathematics, Kubernetes",PhD,0,Retail,DeepTech Ventures,
AI11201,Data Scientist,42206,EN,Austria,Austria,0,"SQL, Spark, Tableau, Scala, MLOps",Bachelor,1,Automotive,DeepTech Ventures,
AI11202,Data Scientist,129319,MI,Netherlands,Netherlands,100,"SQL, NLP, Spark",Bachelor,2,Consulting,Cloud AI Solutions,
AI11203,Head of AI,147645,SE,Denmark,Denmark,50,"Linux, TensorFlow, Statistics, PyTorch",Bachelor,8,Media,Machine Intelligence Group,
AI11204,Deep Learning Engineer,60652,EN,South Korea,South Korea,0,"Hadoop, R, Python, Kubernetes, Scala",Master,1,Government,Cognitive Computing,
AI11205,AI Software Engineer,53357,EN,South Korea,Austria,100,"Mathematics, AWS, Scala, Java, Computer Vision",PhD,0,Government,Machine Intelligence Group,
AI11206,Computer Vision Engineer,103291,SE,Austria,Austria,100,"Python, TensorFlow, PyTorch",Associate,8,Government,Autonomous Tech,
AI11207,AI Specialist,47201,EN,Austria,Austria,50,"SQL, Python, Azure, Docker",PhD,1,Retail,Future Systems,
AI11208,Research Scientist,58644,MI,Israel,India,50,"PyTorch, Tableau, NLP, SQL",PhD,4,Government,DataVision Ltd,
AI11209,AI Research Scientist,82885,MI,China,South Korea,50,"R, MLOps, Data Visualization, GCP, Deep Learning",PhD,3,Real Estate,Autonomous Tech,
AI11210,NLP Engineer,90466,SE,China,Norway,100,"R, PyTorch, Tableau, Java, NLP",Associate,8,Manufacturing,Autonomous Tech,
AI11211,AI Architect,163516,EX,Finland,Finland,50,"Tableau, Linux, AWS",Master,18,Healthcare,Advanced Robotics,
AI11212,AI Specialist,88481,SE,South Korea,Australia,100,"Python, Docker, R",Master,8,Real Estate,Digital Transformation LLC,
AI11213,AI Software Engineer,47981,EN,Japan,Japan,50,"TensorFlow, Scala, Kubernetes, Java, Hadoop",PhD,0,Technology,Future Systems,
AI11214,NLP Engineer,100196,SE,Finland,Germany,0,"NLP, R, AWS, Java",PhD,8,Gaming,Cloud AI Solutions,
AI11215,Principal Data Scientist,96602,SE,India,India,100,"R, Spark, PyTorch",PhD,9,Consulting,Cognitive Computing,
AI11216,Data Scientist,134491,SE,Canada,Ireland,100,"Python, TensorFlow, Java, Hadoop",Bachelor,5,Transportation,Cognitive Computing,
AI11217,NLP Engineer,190530,SE,Denmark,Japan,50,"Tableau, Azure, Scala, MLOps",Bachelor,8,Energy,Predictive Systems,
AI11218,Principal Data Scientist,151141,EX,Sweden,Sweden,0,"Git, Tableau, Scala",Bachelor,14,Consulting,Future Systems,
AI11219,NLP Engineer,209864,SE,Switzerland,Switzerland,100,"SQL, Scala, NLP, Azure",Master,5,Automotive,TechCorp Inc,
AI11220,AI Architect,117479,MI,United Kingdom,United Kingdom,0,"NLP, Kubernetes, Java, Linux, R",PhD,4,Automotive,Neural Networks Co,
AI11221,AI Specialist,125079,SE,United States,United States,0,"SQL, Azure, Hadoop, R, Scala",PhD,5,Education,Predictive Systems,
AI11222,Robotics Engineer,122187,SE,United States,United States,0,"Python, MLOps, TensorFlow, Deep Learning, R",Master,7,Media,AI Innovations,
AI11223,Robotics Engineer,92415,MI,Netherlands,Netherlands,50,"R, Git, Scala, Computer Vision",PhD,3,Manufacturing,Future Systems,
AI11224,AI Research Scientist,281298,EX,Norway,Sweden,0,"Data Visualization, Linux, Java, Azure",Bachelor,14,Transportation,Quantum Computing Inc,
AI11225,Deep Learning Engineer,282452,EX,Denmark,Denmark,50,"Hadoop, Statistics, Tableau, NLP, PyTorch",PhD,14,Automotive,Digital Transformation LLC,
AI11226,Machine Learning Engineer,84264,MI,France,France,0,"SQL, Hadoop, Java, Deep Learning, GCP",PhD,2,Media,Digital Transformation LLC,
AI11227,AI Architect,103431,MI,Singapore,Singapore,0,"Python, Data Visualization, R, GCP, Git",Associate,3,Energy,Autonomous Tech,
AI11228,Robotics Engineer,88292,SE,Japan,Japan,0,"PyTorch, GCP, Spark, Computer Vision",Bachelor,5,Telecommunications,Neural Networks Co,
AI11229,Autonomous Systems Engineer,104690,MI,United States,United States,50,"Python, PyTorch, Computer Vision, Java, TensorFlow",Master,3,Government,AI Innovations,
AI11230,ML Ops Engineer,74635,EN,United Kingdom,Finland,0,"Spark, Data Visualization, Python",Associate,0,Healthcare,DataVision Ltd,
AI11231,Data Scientist,99670,MI,Netherlands,Sweden,100,"Mathematics, R, TensorFlow, AWS",Bachelor,2,Government,Neural Networks Co,
AI11232,AI Product Manager,76390,EN,Norway,Singapore,100,"Spark, Python, Kubernetes",Master,1,Consulting,DataVision Ltd,
AI11233,AI Architect,181740,SE,Denmark,South Korea,0,"Docker, Computer Vision, Data Visualization, Scala",Associate,8,Manufacturing,Digital Transformation LLC,
AI11234,Machine Learning Researcher,200293,EX,United States,United States,50,"Python, TensorFlow, SQL",Master,19,Gaming,Predictive Systems,
AI11235,Machine Learning Researcher,170112,SE,Australia,Australia,50,"Computer Vision, PyTorch, Mathematics",Associate,6,Technology,Neural Networks Co,
AI11236,Robotics Engineer,67950,MI,India,India,50,"Linux, MLOps, SQL, Deep Learning, TensorFlow",Bachelor,2,Healthcare,Predictive Systems,
AI11237,Machine Learning Engineer,76033,SE,Ireland,Ireland,50,"AWS, Python, GCP",Master,7,Healthcare,Neural Networks Co,
AI11238,Robotics Engineer,66923,MI,Germany,Canada,50,"Azure, MLOps, PyTorch",Master,2,Finance,Autonomous Tech,
AI11239,AI Consultant,117138,MI,United Kingdom,South Korea,100,"PyTorch, Kubernetes, Computer Vision, GCP, TensorFlow",Master,2,Media,DeepTech Ventures,
AI11240,NLP Engineer,150235,SE,Germany,Germany,100,"Hadoop, SQL, MLOps, Statistics, Data Visualization",Associate,7,Automotive,Algorithmic Solutions,
AI11241,Computer Vision Engineer,175260,EX,United Kingdom,United Kingdom,0,"Python, Tableau, Scala, Deep Learning",Associate,10,Energy,Quantum Computing Inc,
AI11242,Machine Learning Engineer,114180,EX,Austria,China,50,"Deep Learning, Git, Docker, Hadoop",Master,16,Manufacturing,Neural Networks Co,
AI11243,AI Consultant,112843,MI,Denmark,United States,100,"Tableau, SQL, PyTorch",Master,2,Consulting,Neural Networks Co,
AI11244,AI Specialist,82668,MI,Germany,Norway,100,"AWS, Spark, MLOps",Associate,3,Telecommunications,TechCorp Inc,
AI11245,NLP Engineer,101600,MI,Germany,Germany,0,"GCP, SQL, Scala, Kubernetes",Bachelor,3,Finance,TechCorp Inc,
AI11246,AI Software Engineer,93019,MI,Sweden,Netherlands,100,"SQL, Docker, Tableau, Python",Master,3,Media,Autonomous Tech,
AI11247,Data Engineer,108529,MI,Norway,Norway,50,"NLP, Kubernetes, MLOps, PyTorch, Spark",Master,2,Real Estate,DeepTech Ventures,
AI11248,Computer Vision Engineer,42031,EN,Finland,Finland,50,"PyTorch, Mathematics, SQL, Computer Vision",Bachelor,0,Transportation,Neural Networks Co,
AI11249,NLP Engineer,88931,SE,Finland,Finland,50,"Data Visualization, Scala, PyTorch",Master,8,Transportation,Neural Networks Co,
AI11250,Autonomous Systems Engineer,157226,SE,Germany,Germany,50,"Linux, NLP, Git, GCP, Statistics",Master,5,Retail,AI Innovations,
AI11251,AI Architect,95367,EN,Netherlands,Netherlands,0,"SQL, Scala, Statistics",Bachelor,1,Automotive,Machine Intelligence Group,
AI11252,ML Ops Engineer,82459,SE,Japan,Japan,50,"Python, GCP, Scala, SQL",Master,8,Automotive,Neural Networks Co,
AI11253,Research Scientist,60157,EN,Canada,Canada,50,"Azure, Computer Vision, MLOps, NLP, Git",Bachelor,0,Real Estate,AI Innovations,
AI11254,Research Scientist,205761,EX,Japan,United States,50,"Java, Data Visualization, R",PhD,10,Finance,DataVision Ltd,
AI11255,AI Architect,83779,MI,Singapore,Singapore,50,"R, SQL, PyTorch, TensorFlow, Python",Associate,4,Retail,Digital Transformation LLC,
AI11256,AI Architect,85119,SE,Ireland,Ireland,100,"Spark, Linux, MLOps",Bachelor,9,Consulting,Algorithmic Solutions,
AI11257,AI Specialist,105008,MI,France,France,50,"Deep Learning, Scala, Git, Azure, Java",Bachelor,4,Education,Smart Analytics,
AI11258,Machine Learning Researcher,86923,EN,Netherlands,Austria,50,"R, Statistics, Git",PhD,0,Automotive,Digital Transformation LLC,
AI11259,AI Product Manager,107778,EX,Israel,Israel,0,"TensorFlow, Deep Learning, Kubernetes, Computer Vision",Bachelor,10,Telecommunications,Cloud AI Solutions,
AI11260,AI Consultant,129617,SE,Australia,Australia,100,"Computer Vision, MLOps, Git, Hadoop, Python",Bachelor,5,Retail,Cloud AI Solutions,
AI11261,ML Ops Engineer,106060,SE,Japan,Japan,50,"Git, PyTorch, Data Visualization",PhD,8,Automotive,DataVision Ltd,
AI11262,AI Product Manager,148260,EX,Japan,Japan,0,"Spark, SQL, GCP",PhD,15,Technology,Autonomous Tech,
AI11263,AI Architect,47502,EN,India,India,100,"Linux, MLOps, Kubernetes",Associate,1,Energy,Cloud AI Solutions,
AI11264,Autonomous Systems Engineer,50183,EN,Ireland,Ireland,50,"Hadoop, SQL, Deep Learning",PhD,0,Automotive,Digital Transformation LLC,
AI11265,Computer Vision Engineer,110957,EN,Norway,Norway,100,"MLOps, SQL, Mathematics, Scala, Deep Learning",PhD,1,Telecommunications,Future Systems,
AI11266,Robotics Engineer,119820,MI,United States,United States,0,"MLOps, Python, Git",Master,2,Media,DataVision Ltd,
AI11267,AI Specialist,42137,EN,South Korea,South Korea,100,"Kubernetes, Java, NLP",Bachelor,0,Education,Neural Networks Co,
AI11268,Machine Learning Researcher,46718,EN,South Korea,Japan,0,"Azure, Scala, Computer Vision",PhD,0,Retail,Future Systems,
AI11269,AI Consultant,84407,EN,Germany,Germany,50,"Azure, Tableau, Computer Vision, Deep Learning",Associate,1,Manufacturing,Quantum Computing Inc,
